date                ,no ,x and y    ,xend and yend ,kosong ,car id ,jam dibuat ,jam isi  ,jam kosong
22:40:06 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:06
22:40:06 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:06,
22:40:06 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:06,
22:40:06 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:06
22:40:06 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:06,
22:40:06 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:06
22:40:06 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:06,
22:40:06 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:06,
22:40:06 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:06
22:40:06 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:06,
22:40:06 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:06
22:40:06 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:06,
22:40:06 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:06,
22:40:06 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:06
22:40:06 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:06,
22:40:06 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:06
22:40:06 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:06,
22:40:06 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:07,
22:40:06 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:07
22:40:06 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:07,
22:40:06 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:07
22:40:06 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:07,
22:40:07 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:07,
22:40:07 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:07
22:40:07 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:07,
22:40:07 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:07
22:40:07 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:07,
22:40:07 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:07,
22:40:07 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:07
22:40:07 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:07,
22:40:07 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:07
22:40:07 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:07,
22:40:07 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:07,
22:40:07 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:07
22:40:07 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:07,
22:40:07 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:07
22:40:07 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:07,
22:40:07 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:08,
22:40:07 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:08
22:40:07 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:08,
22:40:07 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:08
22:40:07 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:08,
22:40:08 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:08,
22:40:08 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:08
22:40:08 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:08,
22:40:08 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:08
22:40:08 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:08,
22:40:08 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:08,
22:40:08 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:08
22:40:08 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:08,
22:40:08 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:08
22:40:08 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:08,
22:40:08 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:08,
22:40:08 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:08
22:40:08 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:08,
22:40:08 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:08
22:40:08 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:08,
22:40:08 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:09,
22:40:08 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:09
22:40:08 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:09,
22:40:08 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:09
22:40:08 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:40:09
22:40:09 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:09,
22:40:09 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:09
22:40:09 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:09,
22:40:09 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:09
22:40:09 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:09,
22:40:09 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:09,
22:40:09 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:09
22:40:09 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:09,
22:40:09 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:09
22:40:09 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:09,
22:40:09 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:09,
22:40:09 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:09
22:40:09 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:09,
22:40:09 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:09
22:40:09 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:09,
22:40:09 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:10,
22:40:09 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:10
22:40:09 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:10,
22:40:09 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:10
22:40:09 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:10,
22:40:10 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:10,
22:40:10 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:10
22:40:10 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:10,
22:40:10 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:10
22:40:10 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:10,
22:40:10 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:10,
22:40:10 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:10
22:40:10 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:10,
22:40:10 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:10
22:40:10 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:10,
22:40:10 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:10,
22:40:10 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:10
22:40:10 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:10,
22:40:10 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:10
22:40:10 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:10,
22:40:10 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:10,
22:40:10 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:10
22:40:10 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:10,
22:40:10 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:10
22:40:10 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:40:10
22:40:10 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:11,
22:40:10 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:11
22:40:10 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:11,
22:40:10 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:11
22:40:10 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:11,
22:40:11 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:11,
22:40:11 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:11
22:40:11 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:11,
22:40:11 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:11
22:40:11 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:11,
22:40:11 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:11,
22:40:11 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:11
22:40:11 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:11,
22:40:11 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:11
22:40:11 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:11,
22:40:11 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:11,
22:40:11 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:11
22:40:11 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:11,
22:40:11 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:11
22:40:11 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:11,
22:40:11 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:12,
22:40:11 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:12
22:40:11 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:12,
22:40:11 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:12
22:40:11 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:12,
22:40:12 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:12,
22:40:12 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:12
22:40:12 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:12,
22:40:12 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:12
22:40:12 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:12,
22:40:12 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:12,
22:40:12 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:12
22:40:12 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:12,
22:40:12 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:12
22:40:12 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:12,
22:40:12 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:40:12,
22:40:12 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:40:12
22:40:12 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:40:12,
22:40:12 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:40:12
22:40:12 Sun-21-Jul,5,"(432, 127)","(479, 215)",Terisi,4,22:39:27,22:40:12,
22:40:59 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:40:59,
22:40:59 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:40:59,
22:40:59 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:40:59,
22:40:59 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:40:59,
22:40:59 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:40:59,
22:41:00 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:00,
22:41:00 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:00,
22:41:00 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:00,
22:41:00 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:00,
22:41:00 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:01,
22:41:01 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:01,
22:41:01 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:01,
22:41:01 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:01,
22:41:01 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:01,
22:41:01 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:02,
22:41:01 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:02
22:41:02 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:02,
22:41:02 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:02
22:41:02 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:02,
22:41:02 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:02
22:41:02 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:02,
22:41:02 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:02
22:41:02 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:02,
22:41:02 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:02
22:41:02 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:03,
22:41:02 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:03
22:41:03 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:03,
22:41:03 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:03
22:41:03 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:03,
22:41:03 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:03
22:41:03 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:03,
22:41:03 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:03
22:41:03 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:04,
22:41:03 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:04
22:41:04 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:04,
22:41:04 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:04
22:41:04 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:04,
22:41:04 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:04
22:41:04 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:05,
22:41:04 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:05
22:41:05 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:05,
22:41:05 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:05
22:41:05 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:05,
22:41:05 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:05
22:41:05 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:05,
22:41:05 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:05
22:41:05 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:05,
22:41:05 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:05,
22:41:06 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:06,
22:41:06 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:06,
22:41:06 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:06,
22:41:06 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:06,
22:41:06 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:06,
22:41:06 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:06,
22:41:06 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:06,
22:41:06 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:06,
22:41:06 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:06,
22:41:06 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:06,
22:41:06 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:07,
22:41:06 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:07,
22:41:07 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:07,
22:41:07 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:07,
22:41:07 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:07,
22:41:07 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:07,
22:41:07 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:07,
22:41:07 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:07,
22:41:07 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:07,
22:41:07 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:07,
22:41:07 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:08,
22:41:07 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:08,
22:41:08 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:08,
22:41:08 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:08,
22:41:08 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:08,
22:41:08 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:08,
22:41:08 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:08,
22:41:08 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:08,
22:41:08 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:08,
22:41:08 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:08,
22:41:08 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:09,
22:41:08 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:09,
22:41:09 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:09,
22:41:09 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:09,
22:41:09 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:09,
22:41:09 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:09,
22:41:09 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:09,
22:41:09 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:09,
22:41:09 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:09,
22:41:09 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:09,
22:41:09 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:10,
22:41:09 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:10,
22:41:10 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:10,
22:41:10 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:10,
22:41:10 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:10,
22:41:10 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:10,
22:41:10 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:10,
22:41:10 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:10,
22:41:10 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:10,
22:41:10 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:10,
22:41:10 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:11,
22:41:10 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:11,
22:41:11 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:11,
22:41:11 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:11,
22:41:11 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:11,
22:41:11 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:11,
22:41:11 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:11,
22:41:11 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:11,
22:41:11 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:11,
22:41:11 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:11,
22:41:11 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:12,
22:41:11 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:12,
22:41:12 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:12,
22:41:12 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:12,
22:41:12 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:12,
22:41:12 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:12,
22:41:12 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:12,
22:41:12 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:12,
22:41:12 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:12,
22:41:12 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:12,
22:41:12 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:13,
22:41:12 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:13,
22:41:13 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:13,
22:41:13 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:13,
